         146821799 function calls (146743265 primitive calls) in 2787.572 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      304    0.022    0.000    0.022    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:836(<listcomp>)
     6120    0.022    0.000   73.616    0.012 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\wrapcache.py:16(wrap)
     6120    0.021    0.000   18.995    0.003 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tableutils.py:58(get_min_max_cell_count)
96374/68398    0.020    0.000    0.077    0.000 C:\ANACONDA3\lib\json\encoder.py:333(_iterencode_dict)
     4560    0.020    0.000    0.025    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:423(flexPup_rule)
    11850    0.020    0.000    0.105    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\cells.py:174(<listcomp>)
    11265    0.020    0.000    0.020    0.000 {built-in method builtins.max}
     6120    0.019    0.000   45.014    0.007 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablenormalizer.py:137(align_table_columns)
     6120    0.019    0.000   71.924    0.012 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablenormalizer.py:152(normalize_table)
    67430    0.019    0.000    0.029    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:216(__call__)
     2400    0.019    0.000    0.389    0.000 C:\ANACONDA3\lib\zipfile.py:1218(__init__)
    15000    0.018    0.000    0.021    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tableutils.py:98(rows)
       60    0.018    0.000    0.025    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:518(process_flex_result)
     4561    0.017    0.000    0.023    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:934(<genexpr>)
     6960    0.017    0.000    0.078    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablecolumncontroller.py:52(expand_column)
    25302    0.017    0.000    0.031    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:454(__contains__)
    44970    0.017    0.000    0.017    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:54(row)
   102260    0.017    0.000    0.017    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:402(value)
     4561    0.017    0.000    0.023    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:47(<genexpr>)
      480    0.017    0.000   19.639    0.041 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\document.py:41(opendoc)
    45930    0.016    0.000    0.028    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\compatibility.py:21(is_string)
   123606    0.016    0.000    0.016    0.000 {function Bunch.__getitem__ at 0x000002149B4BDC10}
    14400    0.016    0.000    0.016    0.000 {method 'tell' of '_io.BufferedReader' objects}
    11850    0.016    0.000    0.144    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\cells.py:173(plaintext)
     4575    0.015    0.000    0.020    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:656(<genexpr>)
     2400    0.015    0.000    0.015    0.000 {method 'timetuple' of 'datetime.datetime' objects}
    18360    0.015    0.000    0.021    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tableutils.py:74(is_table)
       90    0.014    0.000    0.015    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\julia\core.py:544(_call)
   123576    0.014    0.000    0.014    0.000 {method 'lower' of 'str' objects}
    24600    0.014    0.000    0.014    0.000 {built-in method _struct.unpack}
    68398    0.014    0.000    0.091    0.000 C:\ANACONDA3\lib\json\encoder.py:413(_iterencode)
     4561    0.014    0.000    0.021    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:423(<genexpr>)
     4560    0.014    0.000    0.018    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:34(pt2_Pflex_rule)
        1    0.013    0.013    0.027    0.027 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:716(getFlexFromPT1)
   124340    0.013    0.000    0.013    0.000 {method 'items' of 'dict' objects}
     4560    0.013    0.000    0.018    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:37(pt2_Qflex_rule)
     2400    0.013    0.000    0.028    0.000 C:\ANACONDA3\lib\zipfile.py:809(__init__)
     6120    0.013    0.000    0.828    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablecolumncontroller.py:68(__init__)
     4560    0.013    0.000    0.018    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:442(flexQdn_rule)
      300    0.013    0.000    0.013    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:187(<listcomp>)
     8310    0.013    0.000    0.018    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:63(<genexpr>)
    12240    0.012    0.000    0.016    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\wrapcache.py:25(add)
    12855    0.012    0.000    0.024    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:610(<genexpr>)
        8    0.012    0.001    0.012    0.001 C:\ANACONDA3\lib\site-packages\pyomo\common\factory.py:42(__iter__)
      300    0.012    0.000    0.012    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:186(<listcomp>)
      480    0.012    0.000    0.023    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\meta.py:34(__init__)
     2400    0.012    0.000    0.012    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\manifest.py:32(set_media_type_and_version)
     2400    0.011    0.000    0.043    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:24(__init__)
     4575    0.011    0.000    0.016    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:658(<genexpr>)
     4800    0.011    0.000    0.061    0.000 C:\ANACONDA3\lib\zipfile.py:214(_EndRecData64)
    12855    0.011    0.000    0.022    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:611(<genexpr>)
     6600    0.011    0.000    0.029    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:59(name)
    12643    0.011    0.000    0.015    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1550(_add_impl)
      300    0.011    0.000    0.011    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:349(<listcomp>)
        2    0.010    0.005    0.014    0.007 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\process_data.py:71(record_invest_from_pyo_result)
      300    0.010    0.000    0.010    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:79(<listcomp>)
      480    0.010    0.000    0.011    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\meta.py:51(_setup)
    11850    0.010    0.000    0.014    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\text.py:24(__init__)
        2    0.010    0.005    0.041    0.020 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\process_data.py:13(record_bra_from_pyo_result)
      300    0.010    0.000    0.010    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:346(<listcomp>)
      194    0.010    0.000    0.101    0.001 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2021(_getitem_when_not_present)
     2400    0.010    0.000    0.095    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:69(register)
      300    0.010    0.000    0.010    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:163(<listcomp>)
     2400    0.010    0.000    2.569    0.001 C:\ANACONDA3\lib\zipfile.py:1473(read)
    12855    0.009    0.000    0.018    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:601(<genexpr>)
     6600    0.009    0.000   73.626    0.011 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\pagecontainer.py:23(<genexpr>)
     1920    0.009    0.000    0.009    0.000 {method 'flush' of 'zlib.Decompress' objects}
       15    0.009    0.001    0.009    0.001 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:50(get_branch_pf)
      960    0.009    0.000    0.009    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\pagecontainer.py:25(_xmlchildren)
    27939    0.009    0.000    0.009    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\visitor.py:785(visit)
     6120    0.009    0.000   72.656    0.012 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:64(__init__)
       32    0.009    0.000    0.009    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:637(flag_as_stale)
    12855    0.009    0.000    0.016    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:602(<genexpr>)
      971    0.009    0.000    0.009    0.000 C:\ANACONDA3\lib\site-packages\zmq\sugar\socket.py:480(send)
     6120    0.008    0.000    0.687    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:26(update)
        2    0.008    0.004    0.014    0.007 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\process_data.py:104(initial_value)
     6120    0.008    0.000    0.086    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablecolumncontroller.py:35(expand_columns)
       30    0.008    0.000    0.201    0.007 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:551(output2json)
     2400    0.008    0.000    0.698    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:51(has_zip)
        1    0.008    0.008    0.008    0.008 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:327(addPara)
     2880    0.008    0.000    0.053    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\manifest.py:22(add)
      128    0.008    0.000    0.008    0.000 {built-in method nt.lstat}
      335    0.008    0.000    0.008    0.000 {built-in method numpy.zeros}
    15000    0.008    0.000    0.008    0.000 {method 'find' of 'str' objects}
    15000    0.008    0.000    0.014    0.000 C:\ANACONDA3\lib\encodings\cp437.py:14(decode)
    24010    0.008    0.000    0.008    0.000 {method 'join' of 'str' objects}
    50400    0.007    0.000    0.007    0.000 {method 'read' of '_io.BytesIO' objects}
    12643    0.007    0.000    0.010    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1221(get)
     2400    0.007    0.000    0.013    0.000 C:\ANACONDA3\lib\zipfile.py:1049(close)
      480    0.007    0.000    0.502    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:45(__init__)
    12600    0.007    0.000    0.009    0.000 C:\ANACONDA3\lib\zipfile.py:461(_decodeExtra)
      304    0.007    0.000    0.007    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:832(<listcomp>)
     7695    0.007    0.000    0.011    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:609(<genexpr>)
        2    0.007    0.003    3.170    1.585 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:343(process_output)
    14013    0.007    0.000    0.007    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:803(parent_block)
    25286    0.006    0.000    0.006    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:36(normalize_index)
      300    0.006    0.000    0.006    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:332(<listcomp>)
      300    0.006    0.000    0.006    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:335(<listcomp>)
       30    0.006    0.000    1.933    0.064 C:\ANACONDA3\lib\json\__init__.py:274(load)
       15    0.006    0.000    0.007    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:267(<listcomp>)
       30    0.006    0.000    0.006    0.000 {built-in method nt.chdir}
     2400    0.006    0.000    0.059    0.000 C:\ANACONDA3\lib\zipfile.py:1033(_read2)
     1920    0.006    0.000    0.006    0.000 {built-in method zlib.decompressobj}
     2400    0.006    0.000    0.006    0.000 {built-in method now}
        2    0.005    0.003    0.022    0.011 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\process_data.py:42(record_bus_from_pyo_result)
        1    0.005    0.005    0.005    0.005 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:741(genCost_rule)
     6123    0.005    0.000    0.005    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablenormalizer.py:22(set_maxcount)
     8295    0.005    0.000    0.006    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:547(interv_rule)
      480    0.005    0.000    0.044    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\content.py:29(_setup_references)
        1    0.005    0.005    0.007    0.007 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\invest_check.py:16(overInvstment_check)
     2400    0.005    0.000    2.428    0.001 C:\ANACONDA3\lib\zipfile.py:917(read)
      480    0.005    0.000    0.005    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\manifest.py:23(create_new_file_entry)
      480    0.005    0.000    0.049    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\content.py:19(__init__)
     4800    0.005    0.000    0.006    0.000 C:\ANACONDA3\lib\zipfile.py:1823(close)
     7695    0.005    0.000    0.008    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:600(<genexpr>)
     2579    0.004    0.000    0.006    0.000 {built-in method _abc._abc_instancecheck}
     6120    0.004    0.000    0.008    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablenormalizer.py:116(__init__)
     2400    0.004    0.000    0.004    0.000 C:\ANACONDA3\lib\threading.py:81(RLock)
        8    0.004    0.000    0.004    0.000 {built-in method nt.open}
     2400    0.004    0.000    0.004    0.000 C:\ANACONDA3\lib\zipfile.py:738(__init__)
      194    0.004    0.000    0.010    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1912(__init__)
      480    0.004    0.000    0.025    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\styles.py:29(_setup)
       34    0.004    0.000    0.615    0.018 <frozen importlib._bootstrap_external>:1029(get_data)
       15    0.003    0.000    1.686    0.112 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:304(process_result_con)
      480    0.003    0.000    0.328    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:124(get_text)
      840    0.003    0.000    0.016    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablecolumncontroller.py:22(expand_element)
   241/47    0.003    0.000    5.614    0.119 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:923(add_component)
       95    0.003    0.000    0.004    0.000 {built-in method builtins.__build_class__}
      191    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:91(_path_join)
       15    0.003    0.000    0.005    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:200(get_bus_dual_normal)
       40    0.003    0.000    0.003    0.000 {method 'close' of '_io.TextIOWrapper' objects}
    11850    0.003    0.000    0.003    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\base.py:46(kind)
     2945    0.003    0.000    0.165    0.000 C:\ANACONDA3\lib\encodings\cp1252.py:22(decode)
    15000    0.003    0.000    0.003    0.000 {built-in method builtins.chr}
     2400    0.003    0.000    0.010    0.000 C:\ANACONDA3\lib\zipfile.py:719(_get_decompressor)
     2400    0.003    0.000    0.175    0.000 C:\ANACONDA3\lib\zipfile.py:190(_check_zipfile)
     1066    0.003    0.000    0.003    0.000 <string>:2(__init__)
     6120    0.003    0.000    0.003    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\conf.py:33(get_maxcols)
       34    0.003    0.000    0.003    0.000 {built-in method marshal.loads}
     4800    0.003    0.000    0.003    0.000 C:\ANACONDA3\lib\zipfile.py:1949(_fpclose)
       15    0.003    0.000    0.003    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:268(<listcomp>)
     6120    0.003    0.000    0.003    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\cellspancontroller.py:18(__init__)
     2400    0.003    0.000    0.866    0.000 C:\ANACONDA3\lib\zipfile.py:950(_update_crc)
      960    0.003    0.000    0.706    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:133(column)
     2400    0.003    0.000    0.359    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:56(_open_bytestream)
      960    0.003    0.000    0.004    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\variables.py:17(__init__)
    66/62    0.003    0.000    0.004    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:176(__setattr__)
    12240    0.003    0.000    0.003    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\conf.py:24(get_strategy)
      910    0.003    0.000    0.018    0.000 C:\ANACONDA3\lib\site-packages\ipykernel\iostream.py:500(write)
     2400    0.003    0.000    0.004    0.000 C:\ANACONDA3\lib\zipfile.py:768(close)
     8355    0.003    0.000    0.003    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:474(<genexpr>)
     2880    0.003    0.000    0.003    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\styles.py:38(__init__)
      971    0.003    0.000    0.015    0.000 C:\ANACONDA3\lib\site-packages\ipykernel\iostream.py:206(schedule)
  861/858    0.002    0.000    0.008    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\initializer.py:30(Initializer)
      480    0.002    0.000    0.025    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\body.py:41(__init__)
     2400    0.002    0.000    0.033    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\manifest.py:28(get_file_entry_or_create_new)
      158    0.002    0.000    0.005    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3889(_iter_impl)
      480    0.002    0.000    0.021    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\body.py:19(__init__)
   242/50    0.002    0.000    0.128    0.003 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:271(__init__)
        1    0.002    0.002    0.053    0.053 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:818(nodeConnections_rule)
     1315    0.002    0.000    0.003    0.000 C:\ANACONDA3\lib\site-packages\networkx\classes\multigraph.py:403(add_edge)
      480    0.002    0.000    0.027    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\styles.py:20(__init__)
   241/47    0.002    0.000    0.007    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:787(_add_implicit_sets)
      403    0.002    0.000    0.121    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:110(process_setarg)
     4800    0.002    0.000    0.002    0.000 C:\ANACONDA3\lib\zipfile.py:684(_check_compression)
        3    0.002    0.001    0.002    0.001 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1121(del_component)
     8355    0.002    0.000    0.002    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:508(<genexpr>)
2627/1873    0.002    0.000    0.007    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1115(__iter__)
        8    0.002    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\factory.py:31(__call__)
    12643    0.002    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3967(get)
     8355    0.002    0.000    0.002    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:65(<genexpr>)
     2400    0.002    0.000    0.002    0.000 {function ZipExtFile.close at 0x00000214829C91F0}
     2400    0.002    0.000    0.002    0.000 C:\ANACONDA3\lib\zipfile.py:1437(getinfo)
     7200    0.002    0.000    0.002    0.000 C:\ANACONDA3\lib\zipfile.py:1527(<lambda>)
     2579    0.002    0.000    0.007    0.000 C:\ANACONDA3\lib\abc.py:96(__instancecheck__)
       15    0.002    0.000    0.002    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:632(slackBus_rule)
     2400    0.002    0.000    0.002    0.000 C:\ANACONDA3\lib\zipfile.py:1819(__del__)
  579/385    0.001    0.000    0.106    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1982(construct)
     34/2    0.001    0.000    0.659    0.329 <frozen importlib._bootstrap>:986(_find_and_load)
     6120    0.001    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\conf.py:27(get_maxcount)
  558/164    0.001    0.000    0.002    0.000 {built-in method _abc._abc_subclasscheck}
     1066    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\networkx\classes\graph.py:478(add_node)
      394    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:388(__init__)
      998    0.001    0.000    0.003    0.000 C:\ANACONDA3\lib\threading.py:1071(is_alive)
      448    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\ntpath.py:124(splitdrive)
     2317    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1541(_iter_impl)
      480    0.001    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\sheets.py:14(__init__)
      960    0.001    0.000    0.059    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:57(column)
       34    0.001    0.000    0.624    0.018 <frozen importlib._bootstrap_external>:909(get_code)
      480    0.001    0.000    0.007    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\pagecontainer.py:19(__len__)
